9/7/2021,1083951,1102368,1120869,1139571,1157555,1174091,1190063,1204729,1219531,1234487,1249140,1265082,1280534,1294522,1308343
9/8/2021,1102368,1120869,1139571,1157555,1174091,1190063,1204729,1219531,1234487,1249140,1265082,1280534,1294522,1308343,1322519
9/9/2021,1120869,1139571,1157555,1174091,1190063,1204729,1219531,1234487,1249140,1265082,1280534,1294522,1308343,1322519,1338550
9/10/2021,1139571,1157555,1174091,1190063,1204729,1219531,1234487,1249140,1265082,1280534,1294522,1308343,1322519,1338550,1352953
9/11/2021,1157555,1174091,1190063,1204729,1219531,1234487,1249140,1265082,1280534,1294522,1308343,1322519,1338550,1352953,1368144
9/12/2021,1174091,1190063,1204729,1219531,1234487,1249140,1265082,1280534,1294522,1308343,1322519,1338550,1352953,1368144,1382173
9/13/21,1190063,1204729,1219531,1234487,1249140,1265082,1280534,1294522,1308343,1322519,1338550,1352953,1368144,1382173,1394756
9/14/21,1204729,1219531,1234487,1249140,1265082,1280534,1294522,1308343,1322519,1338550,1352953,1368144,1382173,1394756,1406542
9/15/21,1219531,1234487,1249140,1265082,1280534,1294522,1308343,1322519,1338550,1352953,1368144,1382173,1394756,1406542,1420340
9/16/21,1234487,1249140,1265082,1280534,1294522,1308343,1322519,1338550,1352953,1368144,1382173,1394756,1406542,1420340,1434237
9/17/21,1249140,1265082,1280534,1294522,1308343,1322519,1338550,1352953,1368144,1382173,1394756,1406542,1420340,1434237,1448792
9/18/21,1265082,1280534,1294522,1308343,1322519,1338550,1352953,1368144,1382173,1394756,1406542,1420340,1434237,1448792,1462901
9/19/21,1280534,1294522,1308343,1322519,1338550,1352953,1368144,1382173,1394756,1406542,1420340,1434237,1448792,1462901,1476477
9/20/21,1294522,1308343,1322519,1338550,1352953,1368144,1382173,1394756,1406542,1420340,1434237,1448792,1462901,1476477,1489186
9/21/21,1308343,1322519,1338550,1352953,1368144,1382173,1394756,1406542,1420340,1434237,1448792,1462901,1476477,1489186,1500105
9/22/21,1322519,1338550,1352953,1368144,1382173,1394756,1406542,1420340,1434237,1448792,1462901,1476477,1489186,1500105,1511357
9/23/21,1338550,1352953,1368144,1382173,1394756,1406542,1420340,1434237,1448792,1462901,1476477,1489186,1500105,1511357,1524613
9/24/21,1352953,1368144,1382173,1394756,1406542,1420340,1434237,1448792,1462901,1476477,1489186,1500105,1511357,1524613,1537310
9/25/21,1368144,1382173,1394756,1406542,1420340,1434237,1448792,1462901,1476477,1489186,1500105,1511357,1524613,1537310,1549285
9/26/21,1382173,1394756,1406542,1420340,1434237,1448792,1462901,1476477,1489186,1500105,1511357,1524613,1537310,1549285,1561638
9/27/21,1394756,1406542,1420340,1434237,1448792,1462901,1476477,1489186,1500105,1511357,1524613,1537310,1549285,1561638,1571926
9/28/21,1406542,1420340,1434237,1448792,1462901,1476477,1489186,1500105,1511357,1524613,1537310,1549285,1561638,1571926,1581415
9/29/21,1420340,1434237,1448792,1462901,1476477,1489186,1500105,1511357,1524613,1537310,1549285,1561638,1571926,1581415,1591829
9/30/21,1434237,1448792,1462901,1476477,1489186,1500105,1511357,1524613,1537310,1549285,1561638,1571926,1581415,1591829,1603475
10/1/2021,1448792,1462901,1476477,1489186,1500105,1511357,1524613,1537310,1549285,1561638,1571926,1581415,1591829,1603475,1615229
10/2/2021,1462901,1476477,1489186,1500105,1511357,1524613,1537310,1549285,1561638,1571926,1581415,1591829,1603475,1615229,1626604
10/3/2021,1476477,1489186,1500105,1511357,1524613,1537310,1549285,1561638,1571926,1581415,1591829,1603475,1615229,1626604,1637432
10/4/2021,1489186,1500105,1511357,1524613,1537310,1549285,1561638,1571926,1581415,1591829,1603475,1615229,1626604,1637432,1647362
10/5/2021,1500105,1511357,1524613,1537310,1549285,1561638,1571926,1581415,1591829,1603475,1615229,1626604,1637432,1647362,1657231
10/6/2021,1511357,1524613,1537310,1549285,1561638,1571926,1581415,1591829,1603475,1615229,1626604,1637432,1647362,1657231,1667097
10/7/2021,1524613,1537310,1549285,1561638,1571926,1581415,1591829,1603475,1615229,1626604,1637432,1647362,1657231,1667097,1678297
10/8/2021,1537310,1549285,1561638,1571926,1581415,1591829,1603475,1615229,1626604,1637432,1647362,1657231,1667097,1678297,1689437
10/9/2021,1549285,1561638,1571926,1581415,1591829,1603475,1615229,1626604,1637432,1647362,1657231,1667097,1678297,1689437,1700067
10/10/2021,1561638,1571926,1581415,1591829,1603475,1615229,1626604,1637432,1647362,1657231,1667097,1678297,1689437,1700067,1710884
10/11/2021,1571926,1581415,1591829,1603475,1615229,1626604,1637432,1647362,1657231,1667097,1678297,1689437,1700067,1710884,1720919
10/12/2021,1581415,1591829,1603475,1615229,1626604,1637432,1647362,1657231,1667097,1678297,1689437,1700067,1710884,1720919,1730364
10/13/21,1591829,1603475,1615229,1626604,1637432,1647362,1657231,1667097,1678297,1689437,1700067,1710884,1720919,1730364,1740428
10/14/21,1603475,1615229,1626604,1637432,1647362,1657231,1667097,1678297,1689437,1700067,1710884,1720919,1730364,1740428,1751704
10/15/21,1615229,1626604,1637432,1647362,1657231,1667097,1678297,1689437,1700067,1710884,1720919,1730364,1740428,1751704,1762190
10/16/21,1626604,1637432,1647362,1657231,1667097,1678297,1689437,1700067,1710884,1720919,1730364,1740428,1751704,1762190,1772838
10/17/21,1637432,1647362,1657231,1667097,1678297,1689437,1700067,1710884,1720919,1730364,1740428,1751704,1762190,1772838,1783701
10/18/21,1647362,1657231,1667097,1678297,1689437,1700067,1710884,1720919,1730364,1740428,1751704,1762190,1772838,1783701,1793812
10/19/21,1657231,1667097,1678297,1689437,1700067,1710884,1720919,1730364,1740428,1751704,1762190,1772838,1783701,1793812,1802934
10/20/21,1667097,1678297,1689437,1700067,1710884,1720919,1730364,1740428,1751704,1762190,1772838,1783701,1793812,1802934,1811852
10/21/21,1678297,1689437,1700067,1710884,1720919,1730364,1740428,1751704,1762190,1772838,1783701,1793812,1802934,1811852,1821579
10/22/21,1689437,1700067,1710884,1720919,1730364,1740428,1751704,1762190,1772838,1783701,1793812,1802934,1811852,1821579,1831389
10/23/21,1700067,1710884,1720919,1730364,1740428,1751704,1762190,1772838,1783701,1793812,1802934,1811852,1821579,1831389,1841131
10/24/21,1710884,1720919,1730364,1740428,1751704,1762190,1772838,1783701,1793812,1802934,1811852,1821579,1831389,1841131,1850482
10/25/21,1720919,1730364,1740428,1751704,1762190,1772838,1783701,1793812,1802934,1811852,1821579,1831389,1841131,1850482,1859157
10/26/21,1730364,1740428,1751704,1762190,1772838,1783701,1793812,1802934,1811852,1821579,1831389,1841131,1850482,1859157,1866863
10/27/21,1740428,1751704,1762190,1772838,1783701,1793812,1802934,1811852,1821579,1831389,1841131,1850482,1859157,1866863,1875315
10/28/21,1751704,1762190,1772838,1783701,1793812,1802934,1811852,1821579,1831389,1841131,1850482,1859157,1866863,1875315,1884973
10/29/21,1762190,1772838,1783701,1793812,1802934,1811852,1821579,1831389,1841131,1850482,1859157,1866863,1875315,1884973,1893941
10/30/21,1772838,1783701,1793812,1802934,1811852,1821579,1831389,1841131,1850482,1859157,1866863,1875315,1884973,1893941,1903165
10/31/21,1783701,1793812,1802934,1811852,1821579,1831389,1841131,1850482,1859157,1866863,1875315,1884973,1893941,1903165,1912024
11/1/2021,1793812,1802934,1811852,1821579,1831389,1841131,1850482,1859157,1866863,1875315,1884973,1893941,1903165,1912024,1920189
11/2/2021,1802934,1811852,1821579,1831389,1841131,1850482,1859157,1866863,1875315,1884973,1893941,1903165,1912024,1920189,1927763
11/3/2021,1811852,1821579,1831389,1841131,1850482,1859157,1866863,1875315,1884973,1893941,1903165,1912024,1920189,1927763,1935442
11/4/2021,1821579,1831389,1841131,1850482,1859157,1866863,1875315,1884973,1893941,1903165,1912024,1920189,1927763,1935442,1943422
11/5/2021,1831389,1841131,1850482,1859157,1866863,1875315,1884973,1893941,1903165,1912024,1920189,1927763,1935442,1943422,1951572
11/6/2021,1841131,1850482,1859157,1866863,1875315,1884973,1893941,1903165,1912024,1920189,1927763,1935442,1943422,1951572,1960039
11/7/2021,1850482,1859157,1866863,1875315,1884973,1893941,1903165,1912024,1920189,1927763,1935442,1943422,1951572,1960039,1967999
11/8/2021,1859157,1866863,1875315,1884973,1893941,1903165,1912024,1920189,1927763,1935442,1943422,1951572,1960039,1967999,1975591
11/9/2021,1866863,1875315,1884973,1893941,1903165,1912024,1920189,1927763,1935442,1943422,1951572,1960039,1967999,1975591,1982495
11/10/2021,1875315,1884973,1893941,1903165,1912024,1920189,1927763,1935442,1943422,1951572,1960039,1967999,1975591,1982495,1989473
11/11/2021,1884973,1893941,1903165,1912024,1920189,1927763,1935442,1943422,1951572,1960039,1967999,1975591,1982495,1989473,1996969
11/12/2021,1893941,1903165,1912024,1920189,1927763,1935442,1943422,1951572,1960039,1967999,1975591,1982495,1989473,1996969,2004274
11/13/21,1903165,1912024,1920189,1927763,1935442,1943422,1951572,1960039,1967999,1975591,1982495,1989473,1996969,2004274,2011331
11/14/21,1912024,1920189,1927763,1935442,1943422,1951572,1960039,1967999,1975591,1982495,1989473,1996969,2004274,2011331,2018410
11/15/21,1920189,1927763,1935442,1943422,1951572,1960039,1967999,1975591,1982495,1989473,1996969,2004274,2011331,2018410,2024753
11/16/21,1927763,1935442,1943422,1951572,1960039,1967999,1975591,1982495,1989473,1996969,2004274,2011331,2018410,2024753,2030700
11/17/21,1935442,1943422,1951572,1960039,1967999,1975591,1982495,1989473,1996969,2004274,2011331,2018410,2024753,2030700,2037224
11/18/21,1943422,1951572,1960039,1967999,1975591,1982495,1989473,1996969,2004274,2011331,2018410,2024753,2030700,2037224,2044125
11/19/21,1951572,1960039,1967999,1975591,1982495,1989473,1996969,2004274,2011331,2018410,2024753,2030700,2037224,2044125,2050980
11/20/21,1960039,1967999,1975591,1982495,1989473,1996969,2004274,2011331,2018410,2024753,2030700,2037224,2044125,2050980,2057575
11/21/21,1967999,1975591,1982495,1989473,1996969,2004274,2011331,2018410,2024753,2030700,2037224,2044125,2050980,2057575,2064581
11/22/21,1975591,1982495,1989473,1996969,2004274,2011331,2018410,2024753,2030700,2037224,2044125,2050980,2057575,2064581,2071009
11/23/21,1982495,1989473,1996969,2004274,2011331,2018410,2024753,2030700,2037224,2044125,2050980,2057575,2064581,2071009,2076135
11/24/21,1989473,1996969,2004274,2011331,2018410,2024753,2030700,2037224,2044125,2050980,2057575,2064581,2071009,2076135,2081992
11/25/21,1996969,2004274,2011331,2018410,2024753,2030700,2037224,2044125,2050980,2057575,2064581,2071009,2076135,2081992,2088327
11/26/21,2004274,2011331,2018410,2024753,2030700,2037224,2044125,2050980,2057575,2064581,2071009,2076135,2081992,2088327,2094886
11/27/21,2011331,2018410,2024753,2030700,2037224,2044125,2050980,2057575,2064581,2071009,2076135,2081992,2088327,2094886,2100959
11/28/21,2018410,2024753,2030700,2037224,2044125,2050980,2057575,2064581,2071009,2076135,2081992,2088327,2094886,2100959,2106813
11/29/21,2024753,2030700,2037224,2044125,2050980,2057575,2064581,2071009,2076135,2081992,2088327,2094886,2100959,2106813,2111566
11/30/21,2030700,2037224,2044125,2050980,2057575,2064581,2071009,2076135,2081992,2088327,2094886,2100959,2106813,2111566,2115872
12/1/2021,2037224,2044125,2050980,2057575,2064581,2071009,2076135,2081992,2088327,2094886,2100959,2106813,2111566,2115872,2120758
12/2/2021,2044125,2050980,2057575,2064581,2071009,2076135,2081992,2088327,2094886,2100959,2106813,2111566,2115872,2120758,2125729
12/3/2021,2050980,2057575,2064581,2071009,2076135,2081992,2088327,2094886,2100959,2106813,2111566,2115872,2120758,2125729,2130641
12/4/2021,2057575,2064581,2071009,2076135,2081992,2088327,2094886,2100959,2106813,2111566,2115872,2120758,2125729,2130641,2136537
12/5/2021,2064581,2071009,2076135,2081992,2088327,2094886,2100959,2106813,2111566,2115872,2120758,2125729,2130641,2136537,2141241
12/6/2021,2071009,2076135,2081992,2088327,2094886,2100959,2106813,2111566,2115872,2120758,2125729,2130641,2136537,2141241,2145241
12/7/2021,2076135,2081992,2088327,2094886,2100959,2106813,2111566,2115872,2120758,2125729,2130641,2136537,2141241,2145241,2148766
12/8/2021,2081992,2088327,2094886,2100959,2106813,2111566,2115872,2120758,2125729,2130641,2136537,2141241,2145241,2148766,2152384
12/9/2021,2088327,2094886,2100959,2106813,2111566,2115872,2120758,2125729,2130641,2136537,2141241,2145241,2148766,2152384,2156587
12/10/2021,2094886,2100959,2106813,2111566,2115872,2120758,2125729,2130641,2136537,2141241,2145241,2148766,2152384,2156587,2160780
12/11/2021,2100959,2106813,2111566,2115872,2120758,2125729,2130641,2136537,2141241,2145241,2148766,2152384,2156587,2160780,2164859
12/12/2021,2106813,2111566,2115872,2120758,2125729,2130641,2136537,2141241,2145241,2148766,2152384,2156587,2160780,2164859,2168646
12/13/21,2111566,2115872,2120758,2125729,2130641,2136537,2141241,2145241,2148766,2152384,2156587,2160780,2164859,2168646,2172044
12/14/21,2115872,2120758,2125729,2130641,2136537,2141241,2145241,2148766,2152384,2156587,2160780,2164859,2168646,2172044,2174906
12/15/21,2120758,2125729,2130641,2136537,2141241,2145241,2148766,2152384,2156587,2160780,2164859,2168646,2172044,2174906,2178276
12/16/21,2125729,2130641,2136537,2141241,2145241,2148766,2152384,2156587,2160780,2164859,2168646,2172044,2174906,2178276,2181960
12/17/21,2130641,2136537,2141241,2145241,2148766,2152384,2156587,2160780,2164859,2168646,2172044,2174906,2178276,2181960,2185497
12/18/21,2136537,2141241,2145241,2148766,2152384,2156587,2160780,2164859,2168646,2172044,2174906,2178276,2181960,2185497,2188629
12/19/21,2141241,2145241,2148766,2152384,2156587,2160780,2164859,2168646,2172044,2174906,2178276,2181960,2185497,2188629,2191528
12/20/21,2145241,2148766,2152384,2156587,2160780,2164859,2168646,2172044,2174906,2178276,2181960,2185497,2188629,2191528,2194053
12/21/21,2148766,2152384,2156587,2160780,2164859,2168646,2172044,2174906,2178276,2181960,2185497,2188629,2191528,2194053,2196529
12/22/21,2152384,2156587,2160780,2164859,2168646,2172044,2174906,2178276,2181960,2185497,2188629,2191528,2194053,2196529,2199061
12/23/21,2156587,2160780,2164859,2168646,2172044,2174906,2178276,2181960,2185497,2188629,2191528,2194053,2196529,2199061,2202001
12/24/21,2160780,2164859,2168646,2172044,2174906,2178276,2181960,2185497,2188629,2191528,2194053,2196529,2199061,2202001,2204672
12/25/21,2164859,2168646,2172044,2174906,2178276,2181960,2185497,2188629,2191528,2194053,2196529,2199061,2202001,2204672,2207438
12/26/21,2168646,2172044,2174906,2178276,2181960,2185497,2188629,2191528,2194053,2196529,2199061,2202001,2204672,2207438,2209970
12/27/21,2172044,2174906,2178276,2181960,2185497,2188629,2191528,2194053,2196529,2199061,2202001,2204672,2207438,2209970,2212407
12/28/21,2174906,2178276,2181960,2185497,2188629,2191528,2194053,2196529,2199061,2202001,2204672,2207438,2209970,2212407,2214712
12/29/21,2178276,2181960,2185497,2188629,2191528,2194053,2196529,2199061,2202001,2204672,2207438,2209970,2212407,2214712,2217287
12/30/21,2181960,2185497,2188629,2191528,2194053,2196529,2199061,2202001,2204672,2207438,2209970,2212407,2214712,2217287,2220324
12/31/21,2185497,2188629,2191528,2194053,2196529,2199061,2202001,2204672,2207438,2209970,2212407,2214712,2217287,2220324,2223435
1/1/2022,2188629,2191528,2194053,2196529,2199061,2202001,2204672,2207438,2209970,2212407,2214712,2217287,2220324,2223435,2226446
1/2/2022,2191528,2194053,2196529,2199061,2202001,2204672,2207438,2209970,2212407,2214712,2217287,2220324,2223435,2226446,2229558
1/3/2022,2194053,2196529,2199061,2202001,2204672,2207438,2209970,2212407,2214712,2217287,2220324,2223435,2226446,2229558,2232485
1/4/2022,2196529,2199061,2202001,2204672,2207438,2209970,2212407,2214712,2217287,2220324,2223435,2226446,2229558,2232485,2235576
1/5/2022,2199061,2202001,2204672,2207438,2209970,2212407,2214712,2217287,2220324,2223435,2226446,2229558,2232485,2235576,2239475
1/6/2022,2202001,2204672,2207438,2209970,2212407,2214712,2217287,2220324,2223435,2226446,2229558,2232485,2235576,2239475,2245250
1/7/2022,2204672,2207438,2209970,2212407,2214712,2217287,2220324,2223435,2226446,2229558,2232485,2235576,2239475,2245250,2252776
1/8/2022,2207438,2209970,2212407,2214712,2217287,2220324,2223435,2226446,2229558,2232485,2235576,2239475,2245250,2252776,2261039
1/9/2022,2209970,2212407,2214712,2217287,2220324,2223435,2226446,2229558,2232485,2235576,2239475,2245250,2252776,2261039,2269550
1/10/2022,2212407,2214712,2217287,2220324,2223435,2226446,2229558,2232485,2235576,2239475,2245250,2252776,2261039,2269550,2277476
1/11/2022,2214712,2217287,2220324,2223435,2226446,2229558,2232485,2235576,2239475,2245250,2252776,2261039,2269550,2277476,2284609
1/12/2022,2217287,2220324,2223435,2226446,2229558,2232485,2235576,2239475,2245250,2252776,2261039,2269550,2277476,2284609,2300457
1/13/22,2220324,2223435,2226446,2229558,2232485,2235576,2239475,2245250,2252776,2261039,2269550,2277476,2284609,2300457,2308615
1/14/22,2223435,2226446,2229558,2232485,2235576,2239475,2245250,2252776,2261039,2269550,2277476,2284609,2300457,2308615,2316408
1/15/22,2226446,2229558,2232485,2235576,2239475,2245250,2252776,2261039,2269550,2277476,2284609,2300457,2308615,2316408,2324485
1/16/22,2229558,2232485,2235576,2239475,2245250,2252776,2261039,2269550,2277476,2284609,2300457,2308615,2316408,2324485,2331414
1/17/22,2232485,2235576,2239475,2245250,2252776,2261039,2269550,2277476,2284609,2300457,2308615,2316408,2324485,2331414,2337811
1/18/22,2235576,2239475,2245250,2252776,2261039,2269550,2277476,2284609,2300457,2308615,2316408,2324485,2331414,2337811,2344933
1/19/22,2239475,2245250,2252776,2261039,2269550,2277476,2284609,2300457,2308615,2316408,2324485,2331414,2337811,2344933,2353062
1/20/22,2245250,2252776,2261039,2269550,2277476,2284609,2300457,2308615,2316408,2324485,2331414,2337811,2344933,2353062,2361702
1/21/22,2252776,2261039,2269550,2277476,2284609,2300457,2308615,2316408,2324485,2331414,2337811,2344933,2353062,2361702,2369814
1/22/22,2261039,2269550,2277476,2284609,2300457,2308615,2316408,2324485,2331414,2337811,2344933,2353062,2361702,2369814,2377500
1/23/22,2269550,2277476,2284609,2300457,2308615,2316408,2324485,2331414,2337811,2344933,2353062,2361702,2369814,2377500,2384639
1/24/22,2277476,2284609,2300457,2308615,2316408,2324485,2331414,2337811,2344933,2353062,2361702,2369814,2377500,2384639,2391357
1/25/22,2284609,2300457,2308615,2316408,2324485,2331414,2337811,2344933,2353062,2361702,2369814,2377500,2384639,2391357,2398944
1/26/22,2300457,2308615,2316408,2324485,2331414,2337811,2344933,2353062,2361702,2369814,2377500,2384639,2391357,2398944,2407022
1/27/22,2308615,2316408,2324485,2331414,2337811,2344933,2353062,2361702,2369814,2377500,2384639,2391357,2398944,2407022,2415472
1/28/22,2316408,2324485,2331414,2337811,2344933,2353062,2361702,2369814,2377500,2384639,2391357,2398944,2407022,2415472,2424090
1/29/22,2324485,2331414,2337811,2344933,2353062,2361702,2369814,2377500,2384639,2391357,2398944,2407022,2415472,2424090,2432534
1/30/22,2331414,2337811,2344933,2353062,2361702,2369814,2377500,2384639,2391357,2398944,2407022,2415472,2424090,2432534,2440542
1/31/22,2337811,2344933,2353062,2361702,2369814,2377500,2384639,2391357,2398944,2407022,2415472,2424090,2432534,2440542,2447964
2/1/2022,2344933,2353062,2361702,2369814,2377500,2384639,2391357,2398944,2407022,2415472,2424090,2432534,2440542,2447964,2456551
2/2/2022,2353062,2361702,2369814,2377500,2384639,2391357,2398944,2407022,2415472,2424090,2432534,2440542,2447964,2456551,2465723
2/3/2022,2361702,2369814,2377500,2384639,2391357,2398944,2407022,2415472,2424090,2432534,2440542,2447964,2456551,2465723,2475632
2/4/2022,2369814,2377500,2384639,2391357,2398944,2407022,2415472,2424090,2432534,2440542,2447964,2456551,2465723,2475632,2486122
2/5/2022,2377500,2384639,2391357,2398944,2407022,2415472,2424090,2432534,2440542,2447964,2456551,2465723,2475632,2486122,2497001
2/6/2022,2384639,2391357,2398944,2407022,2415472,2424090,2432534,2440542,2447964,2456551,2465723,2475632,2486122,2497001,2507471
2/7/2022,2391357,2398944,2407022,2415472,2424090,2432534,2440542,2447964,2456551,2465723,2475632,2486122,2497001,2507471,2517869
2/8/2022,2398944,2407022,2415472,2424090,2432534,2440542,2447964,2456551,2465723,2475632,2486122,2497001,2507471,2517869,2531051
2/9/2022,2407022,2415472,2424090,2432534,2440542,2447964,2456551,2465723,2475632,2486122,2497001,2507471,2517869,2531051,2545873
2/10/2022,2415472,2424090,2432534,2440542,2447964,2456551,2465723,2475632,2486122,2497001,2507471,2517869,2531051,2545873,2561115
2/11/2022,2424090,2432534,2440542,2447964,2456551,2465723,2475632,2486122,2497001,2507471,2517869,2531051,2545873,2561115,2577445
2/12/2022,2432534,2440542,2447964,2456551,2465723,2475632,2486122,2497001,2507471,2517869,2531051,2545873,2561115,2577445,2593327
2/13/22,2440542,2447964,2456551,2465723,2475632,2486122,2497001,2507471,2517869,2531051,2545873,2561115,2577445,2593327,2608227
2/14/22,2447964,2456551,2465723,2475632,2486122,2497001,2507471,2517869,2531051,2545873,2561115,2577445,2593327,2608227,2622600
2/15/22,2456551,2465723,2475632,2486122,2497001,2507471,2517869,2531051,2545873,2561115,2577445,2593327,2608227,2622600,2639062
2/16/22,2465723,2475632,2486122,2497001,2507471,2517869,2531051,2545873,2561115,2577445,2593327,2608227,2622600,2639062,2656411
2/17/22,2475632,2486122,2497001,2507471,2517869,2531051,2545873,2561115,2577445,2593327,2608227,2622600,2639062,2656411,2674477
2/18/22,2486122,2497001,2507471,2517869,2531051,2545873,2561115,2577445,2593327,2608227,2622600,2639062,2656411,2674477,2693362
2/19/22,2497001,2507471,2517869,2531051,2545873,2561115,2577445,2593327,2608227,2622600,2639062,2656411,2674477,2693362,2712315
2/20/22,2507471,2517869,2531051,2545873,2561115,2577445,2593327,2608227,2622600,2639062,2656411,2674477,2693362,2712315,2731198
2/21/22,2517869,2531051,2545873,2561115,2577445,2593327,2608227,2622600,2639062,2656411,2674477,2693362,2712315,2731198,2749561
2/22/22,2531051,2545873,2561115,2577445,2593327,2608227,2622600,2639062,2656411,2674477,2693362,2712315,2731198,2749561,2770793
2/23/22,2545873,2561115,2577445,2593327,2608227,2622600,2639062,2656411,2674477,2693362,2712315,2731198,2749561,2770793,2794350
2/24/22,2561115,2577445,2593327,2608227,2622600,2639062,2656411,2674477,2693362,2712315,2731198,2749561,2770793,2794350,2819282
2/25/22,2577445,2593327,2608227,2622600,2639062,2656411,2674477,2693362,2712315,2731198,2749561,2770793,2794350,2819282,2844897
2/26/22,2593327,2608227,2622600,2639062,2656411,2674477,2693362,2712315,2731198,2749561,2770793,2794350,2819282,2844897,2869616
2/27/22,2608227,2622600,2639062,2656411,2674477,2693362,2712315,2731198,2749561,2770793,2794350,2819282,2844897,2869616,2891927
2/28/22,2622600,2639062,2656411,2674477,2693362,2712315,2731198,2749561,2770793,2794350,2819282,2844897,2869616,2891927,2891927
3/1/2022,2639062,2656411,2674477,2693362,2712315,2731198,2749561,2770793,2794350,2819282,2844897,2869616,2891927,2891927,2934544
3/2/2022,2656411,2674477,2693362,2712315,2731198,2749561,2770793,2794350,2819282,2844897,2869616,2891927,2891927,2934544,2958162
3/3/2022,2674477,2693362,2712315,2731198,2749561,2770793,2794350,2819282,2844897,2869616,2891927,2891927,2934544,2958162,2981996
3/4/2022,2693362,2712315,2731198,2749561,2770793,2794350,2819282,2844897,2869616,2891927,2891927,2934544,2958162,2981996,3004814
3/5/2022,2712315,2731198,2749561,2770793,2794350,2819282,2844897,2869616,2891927,2891927,2934544,2958162,2981996,3004814,3026695
3/6/2022,2731198,2749561,2770793,2794350,2819282,2844897,2869616,2891927,2891927,2934544,2958162,2981996,3004814,3026695,3047857
3/7/2022,2749561,2770793,2794350,2819282,2844897,2869616,2891927,2891927,2934544,2958162,2981996,3004814,3026695,3047857,3066800
3/8/2022,2770793,2794350,2819282,2844897,2869616,2891927,2891927,2934544,2958162,2981996,3004814,3026695,3047857,3066800,3088873
3/9/2022,2794350,2819282,2844897,2869616,2891927,2891927,2934544,2958162,2981996,3004814,3026695,3047857,3066800,3088873,3111857
3/10/2022,2819282,2844897,2869616,2891927,2891927,2934544,2958162,2981996,3004814,3026695,3047857,3066800,3088873,3111857,3136649
3/11/2022,2844897,2869616,2891927,2891927,2934544,2958162,2981996,3004814,3026695,3047857,3066800,3088873,3111857,3136649,3161241
3/12/2022,2869616,2891927,2891927,2934544,2958162,2981996,3004814,3026695,3047857,3066800,3088873,3111857,3136649,3161241,3161241
3/13/22,2891927,2891927,2934544,2958162,2981996,3004814,3026695,3047857,3066800,3088873,3111857,3136649,3161241,3161241,3206955
3/14/22,2891927,2934544,2958162,2981996,3004814,3026695,3047857,3066800,3088873,3111857,3136649,3161241,3161241,3206955,3226697
3/15/22,2934544,2958162,2981996,3004814,3026695,3047857,3066800,3088873,3111857,3136649,3161241,3161241,3206955,3226697,3250642
3/16/22,2958162,2981996,3004814,3026695,3047857,3066800,3088873,3111857,3136649,3161241,3161241,3206955,3226697,3250642,3276098
3/17/22,2981996,3004814,3026695,3047857,3066800,3088873,3111857,3136649,3161241,3161241,3206955,3226697,3250642,3276098,3303169
3/18/22,3004814,3026695,3047857,3066800,3088873,3111857,3136649,3161241,3161241,3206955,3226697,3250642,3276098,3303169,3328973
3/19/22,3026695,3047857,3066800,3088873,3111857,3136649,3161241,3161241,3206955,3226697,3250642,3276098,3303169,3328973,3353969
3/20/22,3047857,3066800,3088873,3111857,3136649,3161241,3161241,3206955,3226697,3250642,3276098,3303169,3328973,3353969,3377410
3/21/22,3066800,3088873,3111857,3136649,3161241,3161241,3206955,3226697,3250642,3276098,3303169,3328973,3353969,3377410,3398792
3/22/22,3088873,3111857,3136649,3161241,3161241,3206955,3226697,3250642,3276098,3303169,3328973,3353969,3377410,3398792,3423956
3/23/22,3111857,3136649,3161241,3161241,3206955,3226697,3250642,3276098,3303169,3328973,3353969,3377410,3398792,3423956,3423956
3/24/22,3136649,3161241,3161241,3206955,3226697,3250642,3276098,3303169,3328973,3353969,3377410,3398792,3423956,3423956,3450980
3/25/22,3161241,3161241,3206955,3226697,3250642,3276098,3303169,3328973,3353969,3377410,3398792,3423956,3423956,3450980,3503264
3/26/22,3161241,3206955,3226697,3250642,3276098,3303169,3328973,3353969,3377410,3398792,3423956,3423956,3450980,3503264,3529085
3/27/22,3206955,3226697,3250642,3276098,3303169,3328973,3353969,3377410,3398792,3423956,3423956,3450980,3503264,3529085,3553720
